"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"2351","383005634","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2352","90291149","Highland Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""massgis:way_id""=>""167315"",""oneway""=>""yes"",""width""=>""18.3"""
"2353","383005635","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2354","383005636","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2355","383005637","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""footway""=>""sidewalk"""
"2356","383005638","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2357","383005639","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""footway""=>""crossing"""
"2358","383005640","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2359","383005641","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2360","383005642","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2361","383005643","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2362","383005644","NULL","footway","NULL","NULL","NULL","NULL","0","""access""=>""private"",""foot""=>""permissive"",""footway""=>""crossing"""
"2363","383005645","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2364","383005646","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2365","90709600","Deacon Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165410"",""width""=>""9.8"""
"2366","383005647","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2367","90714224","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""sidewalk"""
"2368","383005648","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2369","90719013","Broadway","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""5"",""lanes:backward""=>""3"",""lanes:forward""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""turn:lanes:backward""=>""left|t"
"2370","383005649","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2371","383005650","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2372","383005652","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2373","383005655","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2374","383005657","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2375","90758563","Grand Junction Running Track","NULL","NULL","NULL","NULL","NULL","5","""old_railway_operator""=>""NYC"",""operator""=>""CSX"",""railway""=>""rail"""
"2376","383005660","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2377","90758564","Binney Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
"2378","383005663","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"2379","90758565","Grand Junction Running Track","NULL","NULL","NULL","NULL","NULL","-5","""old_railway_operator""=>""NYC"",""operator""=>""CSX"",""railway""=>""rail"",""tunnel""=>""yes"""
"2380","383005664","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"""
"2381","90758903","Galileo Galilei Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
"2382","383005665","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2383","91089790","NULL","NULL","NULL","NULL","NULL","NULL","0","""owner""=>""Massachusetts Department of Conservation and Recreation"",""protected""=>""perpetuity"""
"2384","383005666","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"2385","383005667","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2386","383005668","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"2387","383005669","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"2388","383005670","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"2389","383005671","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
"2390","383005672","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"2391","8636461","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hazmat""=>""no"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""169422"",""oneway""=>""yes"",""ref""=>""MA 3"",""source:hgv""=>""MassGIS"",""start_date""=>""03/01/2005"""
"2392","383027265","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""crossing""=>""zebra"",""foot""=>""yes"",""footway""=>""crossing"""
"2393","383027267","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""crossing""=>""zebra"",""foot""=>""yes"",""footway""=>""crossing"""
"2394","8636520","Commonwealth Avenue","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""152943;198279"",""oneway""=>""yes"",""turn:lanes""=>""left;through|right"",""width""=>""13.7"""
"2395","383029751","NULL","NULL","NULL","NULL","NULL","NULL","0","""frequency""=>""50"",""location""=>""underground"",""power""=>""cable"",""ref""=>""512;513"",""voltage""=>""115000"""
"2396","91953221","NULL","NULL","NULL","NULL","NULL","NULL","0","""addr:housenumber""=>""97"",""owner""=>""City of Cambridge Recreation Department"""
"2397","91996461","Park Drive","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""208641"",""maxspeed""=>""30 mph"",""rcn_ref""=>""1"",""ref""=>""MA 2"",""source:maxspeed""=>""massgis"",""width""=>""21.6"""
"2398","91996567","Cambridge Street","trunk","NULL","NULL","NULL","NULL","8","""access""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""construction""=>""trunk_link"",""cycleway""=>""lane"",""foot""=>""yes"",""lanes""=>""1"",""massgis:way_id""=>""144604"",""motor_vehicle""=>""yes"",""oneway""=>""yes"",""r"
"2399","8636729","Storrow Drive","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:ref""=>""0 N082"",""massgis:way_id""=>""151159"",""oneway""=>""yes"",""width""=>""30.2"""
"2400","91996568","Cambridge Street","construction","NULL","NULL","NULL","NULL","0","""access""=>""no"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""construction""=>""trunk_link"",""cycleway:left""=>""lane"",""cycleway:right""=>""opposite"",""lanes""=>""2"",""massgis:ref""=>""0 N131"",""massgis:way_id""=>""193"
"2401","91998191","Massachusetts Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""4"",""massgis:ref""=>""0 N120"",""massgis:way_id""=>""155299"",""width""=>""29.0"""
"2402","92028174","NULL","secondary_link","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""186656"",""oneway""=>""yes"""
"2403","383593826","Galileo Galilei Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
"2404","383593827","Galileo Galilei Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
"2405","383593828","NULL","secondary","NULL","NULL","NULL","NULL","6","""oneway""=>""yes"""
"2406","383611203","Beacon Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""143237"",""width""=>""21.3"""
"2407","92957414","NULL","secondary_link","NULL","NULL","NULL","NULL","6","""bicycle""=>""designated"",""cycleway""=>""lane"",""footway""=>""none"",""lanes""=>""2"",""oneway""=>""yes"""
"2408","92957417","Somerville Avenue","secondary","NULL","NULL","NULL","NULL","6","""bicycle""=>""designated"",""cycleway""=>""lane"",""massgis:ref""=>""0 N333"",""oneway""=>""yes"""
"2409","92961924","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2410","92961925","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"2411","92972834","Fitchburg Main Line","NULL","NULL","NULL","NULL","NULL","5","""line""=>""Commuter"",""note:old_railway_operator""=>""Fitchburg"",""old_railway_operator""=>""B&M"",""railway""=>""rail"""
"2412","92972835","Fitchburg Main Line","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""line""=>""Commuter"",""note:old_railway_operator""=>""Fitchburg"",""old_railway_operator""=>""B&M"",""railway""=>""rail"""
"2413","92972836","Fitchburg Main Line","NULL","NULL","NULL","NULL","NULL","-5","""line""=>""Commuter"",""note:old_railway_operator""=>""Fitchburg"",""old_railway_operator""=>""B&M"",""railway""=>""rail"",""tunnel""=>""yes"""
"2414","92972837","Fitchburg Main Line","NULL","NULL","NULL","NULL","NULL","-5","""electrified""=>""no"",""gauge""=>""1435"",""line""=>""Commuter"",""note:old_railway_operator""=>""Fitchburg"",""old_railway_operator""=>""B&M"",""railway""=>""rail"",""tunnel""=>""yes"""
"2415","92994692","White Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""203963"",""oneway""=>""yes"",""width""=>""10.7"""
"2416","93009631","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2417","93120171","Saint Mary's Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""168944"",""oneway""=>""yes"",""rcn_ref""=>""1"",""width""=>""12.2"""
"2418","93120172","NULL","trunk_link","NULL","NULL","NULL","NULL","38","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""lanes""=>""2"",""layer""=>""2"",""massgis:ref""=>""0 N412"",""massgis:way_id""=>""179927"",""oneway""=>""yes"",""width""=>""33.5"""
"2419","93120175","Bowker Overpass","trunk","NULL","NULL","NULL","NULL","38","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""lanes""=>""2"",""layer""=>""2"",""massgis:way_id""=>""179927"",""oneway""=>""yes"",""width""=>""33.5"""
"2420","383937740","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"""
"2421","383937741","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"""
"2422","8637705","Commonwealth Avenue","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""3"",""massgis:way_id""=>""190260"",""oneway""=>""yes"",""ref""=>""MA 2"",""width""=>""59.1"""
"2423","93159118","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2424","8637722","David G. Mugar Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""130454"",""oneway""=>""yes"",""ref""=>""MA 28"",""width""=>""9.5"""
"2425","93169615","NULL","service","NULL","NULL","NULL","NULL","0","""oneway""=>""yes"",""service""=>""parking_aisle"""
"2426","93169616","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2427","93169617","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2428","93169618","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2429","8637763","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2430","93169619","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"2431","8637771","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2432","8637791","Public Alley 419","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""206778"",""service""=>""alley"",""width""=>""3.7"""
"2433","8637792","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2434","93305686","NULL","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""110290"",""oneway""=>""yes"",""ramp""=>""yes"",""width""=>""15.2"""
"2435","93305706","Cambridge Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""179248"",""oneway""=>""yes"",""width""=>""21.3"""
