"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"8984","85445450","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8985","85445451","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"8986","85445454","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"8987","85445455","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8988","85445456","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""spur"""
"8989","85445460","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"8990","85445461","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8991","85445464","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"8992","85445466","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8993","85445468","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"8994","85445469","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8995","85445471","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"8996","85445473","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8997","85445474","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"8998","85445475","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"8999","85445476","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9000","85445477","NULL","NULL","NULL","NULL","NULL","NULL","5","""cutting""=>""yes"",""gauge""=>""1435"",""old_name:1970""=>""Boston Freight Terminal Branch"",""railway""=>""rail"",""service""=>""spur"",""source:old_name:1970""=>""New Haven Region Timetable No. 2, January 18, 1970"""
"9001","85445478","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9002","85445479","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9003","85445481","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9004","85445482","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9005","85445483","NULL","NULL","NULL","NULL","NULL","NULL","-15","""gauge""=>""1435"",""layer""=>""-1"",""railway""=>""rail"",""tunnel""=>""yes"""
"9006","85445484","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9007","85445486","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9008","85445487","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9009","85445488","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9010","85445489","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9011","85445490","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9012","85445491","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9013","85445492","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9014","85445494","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9015","85445495","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9016","85445496","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9017","85445497","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""crossover"""
"9018","85445498","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9019","85445499","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9020","85465432","NULL","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""service""=>""crossover"""
"9021","85465438","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9022","85465440","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9023","85465443","NULL","service","NULL","NULL","NULL","NULL","0","""oneway""=>""yes"",""service""=>""parking_aisle"""
"9024","85465444","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9025","85465446","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"9026","85465449","NULL","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""service""=>""crossover"""
"9027","85465450","NULL","service","NULL","NULL","NULL","NULL","0","""oneway""=>""yes"",""service""=>""driveway"""
"9028","85465452","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""crossover"""
"9029","85465454","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""crossover"""
"9030","85465455","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"9031","85465457","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"9032","85465462","NULL","service","NULL","NULL","NULL","NULL","0","""oneway""=>""yes"",""service""=>""parking_aisle"""
"9033","85465777","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","25","""bridge""=>""yes"",""electrified""=>""no"",""gauge""=>""1435"",""layer""=>""1"",""railway""=>""rail"",""usage""=>""main"""
"9034","85465778","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""usage""=>""main"""
"9035","85465780","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","25","""bridge""=>""yes"",""electrified""=>""no"",""gauge""=>""1435"",""layer""=>""1"",""railway""=>""rail"",""usage""=>""main"""
"9036","85465781","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""usage""=>""main"""
"9037","85465782","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""usage""=>""main"""
"9038","85465783","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","25","""bridge""=>""yes"",""electrified""=>""no"",""gauge""=>""1435"",""layer""=>""1"",""railway""=>""rail"",""usage""=>""main"""
"9039","85465784","Boston Subdivision","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""no"",""gauge""=>""1435"",""railway""=>""rail"",""usage""=>""main"""
"9040","85526024","Dr. Paul Dudley White Path","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"9041","85672959","NULL","path","NULL","NULL","NULL","NULL","0","NULL"
"9042","85672962","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"9043","85775335","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9044","85775336","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9045","85775337","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9046","85775338","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9047","85775339","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9048","85775340","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9049","85775341","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9050","85775342","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9051","85775343","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9052","85775344","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9053","85775345","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9054","85775346","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9055","85775347","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""crossover"""
"9056","85775348","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9057","85775349","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9058","85775350","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9059","85775351","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9060","85775352","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9061","85775353","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9062","85775354","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9063","85775355","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9064","85775356","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9065","85775357","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9066","85775358","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9067","85775359","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9068","85775360","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9069","85775361","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9070","85775362","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9071","85775363","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""spur"""
"9072","85775364","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9073","85775365","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9074","85775366","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9075","85775367","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9076","85775368","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"9077","85775369","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9078","85775370","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9079","85775371","NULL","NULL","NULL","NULL","NULL","NULL","5","""electrified""=>""contact_line"",""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9080","85775372","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9081","85775373","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"",""service""=>""yard"""
"9082","85775374","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9083","85775375","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9084","85775376","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"",""service""=>""yard"""
"9085","85775377","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9086","85876515","NULL","NULL","NULL","NULL","NULL","NULL","5","""gauge""=>""1435"",""railway""=>""rail"""
"9087","85890979","Seaport Boulevard","secondary","NULL","NULL","NULL","NULL","26","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""lanes""=>""5"",""lanes:backward""=>""3"",""lanes:forward""=>""2"",""layer""=>""1"",""massgis:ref""=>""0 N380"",""massgis:way_id""=>""154466"",""turn:lanes:backward""=>""through;right|slight_right;right|right"",""width""=>""24.4"""
"9088","85890982","Platform G","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9089","85890993","Platform F","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9090","85890995","Platform A","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9091","85890996","Platform E","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9092","85890998","Congress Street","primary","NULL","NULL","NULL","NULL","27","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""fair"",""lanes""=>""2"",""layer""=>""1"",""massgis:way_id""=>""182899"",""width""=>""22.9"""
"9093","85891007","Seaport Boulevard","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""4"",""massgis:ref""=>""0 N380"",""massgis:way_id""=>""154466"",""width""=>""24.4"""
"9094","85891013","Platform D","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9095","85891014","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"9096","85891022","Platform B","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9097","85891026","Platform C","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""platform"""
"9098","85928135","NULL","trunk","NULL","NULL","NULL","NULL","8","""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""185017"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""US 3;MA 2"",""source:maxspeed""=>""massgis"",""width""=>""30.2"""
"9099","85928136","Fresh Pond Parkway","trunk","NULL","NULL","NULL","NULL","8","""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""3"",""massgis:way_id""=>""185017"",""oneway""=>""yes"",""ref""=>""US 3;MA 2"",""width""=>""38.1"""
"9100","85928138","Gerry's Landing Road","trunk","NULL","NULL","NULL","NULL","8","""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""3"",""massgis:way_id""=>""185017"",""oneway""=>""yes"",""ref""=>""US 3;MA 2"",""width""=>""38.1"""
"9101","85928140","Gerry's Landing Road","trunk","NULL","NULL","NULL","NULL","8","""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""3"",""massgis:way_id""=>""185017"",""oneway""=>""yes"",""ref""=>""US 3;MA 2"",""width""=>""38.1"""
"9102","85929684","Greenough Boulevard","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""173948"",""oneway""=>""yes"",""width""=>""36.6"""
"9103","85929975","Greenough Boulevard","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""110301"",""oneway""=>""yes"",""width""=>""30.2"""
